,currentdate,currenttime,open,high,low,close
7684,2024-02-29,12:19:00,45829.25,45873.30,45829.25,45865.25
7685,2024-02-29,12:20:00,45864.65,45869.90,45862.90,45867.55
7686,2024-02-29,12:21:00,45865.15,45867.70,45861.25,45867.65
7687,2024-02-29,12:22:00,45866.15,45871.10,45862.70,45866.45
7688,2024-02-29,12:23:00,45865.65,45906.20,45863.55,45905.40
7689,2024-02-29,12:24:00,45902.05,45902.05,45851.15,45877.85
7690,2024-02-29,12:25:00,45873.00,45902.35,45863.55,45892.05
7691,2024-02-29,12:26:00,45890.40,45907.85,45890.40,45899.50
7692,2024-02-29,12:27:00,45900.00,45905.40,45895.05,45899.80
7693,2024-02-29,12:28:00,45899.85,45900.00,45871.90,45871.90
7694,2024-02-29,12:29:00,45869.90,45870.90,45843.25,45855.65
7695,2024-02-29,12:30:00,45855.00,45864.30,45836.20,45861.80
7696,2024-02-29,12:31:00,45860.80,45866.45,45850.40,45856.00
7697,2024-02-29,12:32:00,45853.20,45874.00,45853.20,45870.25
7698,2024-02-29,12:33:00,45871.60,45873.80,45861.50,45867.35
7699,2024-02-29,12:34:00,45864.35,45904.55,45864.35,45894.65
7700,2024-02-29,12:35:00,45889.40,45906.00,45881.40,45904.85
7701,2024-02-29,12:36:00,45904.05,45920.15,45897.60,45905.75
7702,2024-02-29,12:37:00,45897.45,45901.50,45884.50,45896.90
7703,2024-02-29,12:38:00,45894.80,45912.35,45893.90,45901.20
7704,2024-02-29,12:39:00,45900.60,45903.40,45893.20,45896.25
7705,2024-02-29,12:40:00,45895.50,45912.45,45888.40,45912.45
7706,2024-02-29,12:41:00,45905.85,45914.05,45889.75,45893.00
7707,2024-02-29,12:42:00,45893.60,45904.95,45885.35,45899.90
7708,2024-02-29,12:43:00,45893.75,46013.50,45890.55,45988.75
7709,2024-02-29,12:44:00,45970.75,46016.85,45959.55,46005.85
7710,2024-02-29,12:45:00,46002.75,46045.90,45986.90,46025.95
7711,2024-02-29,12:46:00,46026.35,46029.20,45981.05,45984.35
7712,2024-02-29,12:47:00,45984.15,45984.30,45968.95,45976.95
7713,2024-02-29,12:48:00,45972.55,45973.55,45952.85,45964.05
7714,2024-02-29,12:49:00,45968.90,45981.40,45954.50,45954.50
7715,2024-02-29,12:50:00,45952.20,45965.50,45939.55,45961.35
7716,2024-02-29,12:51:00,45956.25,45975.00,45950.15,45967.30
7717,2024-02-29,12:52:00,45965.55,45983.60,45964.85,45981.75
7718,2024-02-29,12:53:00,45980.05,45988.50,45974.50,45977.75
7719,2024-02-29,12:54:00,45971.85,46012.80,45971.45,46004.20
7720,2024-02-29,12:55:00,46001.95,46008.50,45980.10,45994.55
7721,2024-02-29,12:56:00,45993.15,46006.50,45985.00,45995.70
7722,2024-02-29,12:57:00,45996.35,46023.05,45991.75,45995.70
7723,2024-02-29,12:58:00,45993.75,46000.95,45980.30,45989.60
7724,2024-02-29,12:59:00,45988.00,45991.55,45974.90,45984.10
7725,2024-02-29,13:00:00,45984.20,45998.25,45979.85,45998.25
7726,2024-02-29,13:01:00,45995.40,46008.40,45982.60,45982.60
7727,2024-02-29,13:02:00,45981.45,45999.00,45981.45,45990.85
7728,2024-02-29,13:03:00,45988.05,46001.50,45981.70,45988.70
7729,2024-02-29,13:04:00,45989.05,46012.15,45984.95,46008.05
7730,2024-02-29,13:05:00,46006.75,46026.80,45999.90,46002.95
7731,2024-02-29,13:06:00,46001.20,46009.15,45986.50,45988.45
7732,2024-02-29,13:07:00,45983.65,45998.15,45982.40,45991.25
7733,2024-02-29,13:08:00,45990.65,46015.75,45990.65,46011.90
7734,2024-02-29,13:09:00,46009.60,46051.10,45997.70,46041.70
7735,2024-02-29,13:10:00,46048.95,46079.50,46030.80,46036.95
7736,2024-02-29,13:11:00,46038.85,46050.10,46024.85,46032.65
7737,2024-02-29,13:12:00,46027.55,46065.30,46027.05,46065.30
7738,2024-02-29,13:13:00,46071.70,46075.35,46052.30,46058.35
7739,2024-02-29,13:14:00,46053.50,46086.70,46053.50,46075.75
7740,2024-02-29,13:15:00,46073.50,46097.10,46073.50,46097.10
7741,2024-02-29,13:16:00,46098.80,46131.50,46092.75,46131.50
7742,2024-02-29,13:17:00,46130.50,46136.45,46084.35,46090.95
7743,2024-02-29,13:18:00,46097.50,46108.90,46082.25,46093.20
7744,2024-02-29,13:19:00,46097.70,46101.55,46073.50,46073.70
7745,2024-02-29,13:20:00,46064.20,46076.15,46043.45,46058.45
7746,2024-02-29,13:21:00,46065.45,46077.15,46055.15,46055.15
7747,2024-02-29,13:22:00,46055.30,46067.80,46049.40,46062.40
7748,2024-02-29,13:23:00,46055.25,46078.65,46053.35,46077.00
7749,2024-02-29,13:24:00,46074.55,46083.35,46060.80,46072.50
7750,2024-02-29,13:25:00,46069.90,46083.30,46057.95,46078.80
7751,2024-02-29,13:26:00,46087.25,46087.25,46059.20,46059.60
7752,2024-02-29,13:27:00,46060.20,46092.45,46059.95,46082.65
7753,2024-02-29,13:28:00,46081.60,46092.25,46074.85,46084.40
7754,2024-02-29,13:29:00,46081.55,46081.95,46067.20,46081.70
7755,2024-02-29,13:30:00,46080.15,46108.70,46061.85,46061.85
7756,2024-02-29,13:31:00,46060.90,46109.20,46056.15,46100.45
7757,2024-02-29,13:32:00,46106.00,46109.50,46090.50,46104.35
7758,2024-02-29,13:33:00,46102.40,46106.75,46088.45,46096.00
7759,2024-02-29,13:34:00,46097.30,46120.60,46086.35,46111.20
7760,2024-02-29,13:35:00,46110.60,46130.80,46091.50,46097.90
7761,2024-02-29,13:36:00,46100.30,46102.60,46075.90,46086.00
7762,2024-02-29,13:37:00,46084.60,46097.00,46071.30,46079.60
7763,2024-02-29,13:38:00,46083.40,46083.40,46034.45,46043.35
7764,2024-02-29,13:39:00,46046.85,46053.80,46011.85,46017.20
7765,2024-02-29,13:40:00,46013.15,46028.30,46005.50,46019.20
7766,2024-02-29,13:41:00,46017.40,46031.50,46006.55,46026.30
7767,2024-02-29,13:42:00,46028.95,46028.95,46011.85,46024.00
7768,2024-02-29,13:43:00,46024.95,46048.00,46014.85,46027.70
7769,2024-02-29,13:44:00,46028.90,46036.25,46015.30,46034.75
7770,2024-02-29,13:45:00,46031.55,46044.50,46026.85,46032.25
7771,2024-02-29,13:46:00,46034.80,46054.05,46030.75,46052.35
7772,2024-02-29,13:47:00,46055.70,46059.45,46044.45,46052.00
7773,2024-02-29,13:48:00,46049.80,46102.85,46045.85,46100.90
7774,2024-02-29,13:49:00,46093.90,46180.25,46093.90,46156.95
7775,2024-02-29,13:50:00,46161.25,46189.15,46152.95,46177.25
7776,2024-02-29,13:51:00,46178.60,46178.60,46150.30,46156.70
7777,2024-02-29,13:52:00,46156.75,46165.90,46140.85,46140.85
7778,2024-02-29,13:53:00,46139.95,46157.05,46139.95,46154.35
7779,2024-02-29,13:54:00,46150.15,46157.50,46132.85,46152.20
7780,2024-02-29,13:55:00,46151.00,46160.75,46145.75,46147.75
7781,2024-02-29,13:56:00,46145.05,46159.85,46145.05,46155.60
7782,2024-02-29,13:57:00,46149.95,46149.95,46118.05,46132.90
7783,2024-02-29,13:58:00,46132.55,46149.90,46122.90,46146.10
7784,2024-02-29,13:59:00,46148.80,46184.20,46148.70,46150.35
7785,2024-02-29,14:00:00,46147.80,46161.65,46119.15,46137.90
7786,2024-02-29,14:01:00,46131.95,46140.40,46111.95,46118.50
7787,2024-02-29,14:02:00,46118.55,46122.25,46098.30,46101.75
7788,2024-02-29,14:03:00,46103.40,46119.85,46079.70,46085.60
7789,2024-02-29,14:04:00,46081.95,46111.95,46080.95,46080.95
7790,2024-02-29,14:05:00,46078.40,46103.85,46078.40,46103.85
7791,2024-02-29,14:06:00,46101.45,46121.50,46091.60,46115.30
7792,2024-02-29,14:07:00,46116.75,46127.20,46114.00,46118.05
7793,2024-02-29,14:08:00,46109.10,46119.15,46097.35,46114.95
7794,2024-02-29,14:09:00,46112.55,46120.95,46099.90,46101.25
7795,2024-02-29,14:10:00,46103.50,46122.60,46097.75,46119.40
7796,2024-02-29,14:11:00,46115.20,46152.05,46115.15,46119.85
7797,2024-02-29,14:12:00,46118.90,46129.85,46112.80,46118.20
7798,2024-02-29,14:13:00,46118.55,46126.15,46101.50,46105.50
7799,2024-02-29,14:14:00,46109.10,46154.40,46107.50,46144.10
7800,2024-02-29,14:15:00,46141.20,46150.35,46137.85,46146.05
7801,2024-02-29,14:16:00,46146.55,46168.85,46146.55,46158.10
7802,2024-02-29,14:17:00,46157.55,46168.05,46143.85,46150.10
7803,2024-02-29,14:18:00,46151.35,46151.35,46119.85,46120.90
7804,2024-02-29,14:19:00,46119.75,46130.50,46115.85,46123.55
7805,2024-02-29,14:20:00,46119.35,46119.35,46082.70,46089.35
7806,2024-02-29,14:21:00,46089.55,46110.95,46085.00,46098.10
7807,2024-02-29,14:22:00,46096.95,46111.95,46093.15,46105.65
7808,2024-02-29,14:23:00,46109.35,46141.35,46094.70,46137.55
7809,2024-02-29,14:24:00,46138.00,46149.35,46129.45,46129.80
7810,2024-02-29,14:25:00,46128.60,46140.00,46122.25,46131.35
7811,2024-02-29,14:26:00,46133.80,46161.20,46128.05,46158.65
7812,2024-02-29,14:27:00,46156.70,46174.55,46156.70,46168.00
7813,2024-02-29,14:28:00,46165.65,46167.15,46128.30,46141.05
7814,2024-02-29,14:29:00,46141.00,46152.45,46131.45,46134.95
7815,2024-02-29,14:30:00,46130.55,46145.25,46117.45,46134.90
7816,2024-02-29,14:31:00,46133.75,46148.60,46103.25,46117.05
7817,2024-02-29,14:32:00,46120.30,46120.30,46057.95,46057.95
7818,2024-02-29,14:33:00,46058.55,46063.30,46022.50,46032.40
7819,2024-02-29,14:34:00,46030.55,46049.15,46025.30,46041.20
7820,2024-02-29,14:35:00,46040.00,46049.05,46012.65,46048.75
7821,2024-02-29,14:36:00,46046.00,46054.90,46037.15,46038.95
7822,2024-02-29,14:37:00,46037.70,46073.35,46035.65,46067.00
7823,2024-02-29,14:38:00,46071.85,46104.05,46071.85,46087.10
7824,2024-02-29,14:39:00,46083.25,46111.85,46081.25,46111.85
7825,2024-02-29,14:40:00,46106.60,46120.55,46105.45,46120.55
7826,2024-02-29,14:41:00,46120.45,46139.30,46108.30,46114.85
7827,2024-02-29,14:42:00,46114.10,46197.85,46112.35,46190.15
7828,2024-02-29,14:43:00,46189.50,46275.65,46189.50,46269.75
7829,2024-02-29,14:44:00,46261.70,46276.75,46255.50,46271.10
7830,2024-02-29,14:45:00,46275.20,46329.65,46269.65,46282.05
7831,2024-02-29,14:46:00,46282.95,46282.95,46245.95,46265.15
7832,2024-02-29,14:47:00,46263.95,46265.10,46230.95,46241.80
7833,2024-02-29,14:48:00,46241.65,46246.05,46211.25,46245.45
7834,2024-02-29,14:49:00,46247.00,46257.00,46220.80,46226.95
7835,2024-02-29,14:50:00,46228.35,46229.05,46209.00,46217.90
7836,2024-02-29,14:51:00,46217.60,46281.15,46214.90,46258.70
7837,2024-02-29,14:52:00,46253.60,46263.65,46234.65,46249.05
7838,2024-02-29,14:53:00,46247.65,46282.55,46245.45,46249.10
7839,2024-02-29,14:54:00,46253.90,46264.50,46186.75,46190.05
7840,2024-02-29,14:55:00,46184.35,46186.25,46131.85,46142.20
7841,2024-02-29,14:56:00,46134.05,46183.75,46134.05,46138.65
7842,2024-02-29,14:57:00,46135.00,46140.20,46063.55,46095.30
7843,2024-02-29,14:58:00,46089.95,46090.90,46037.25,46062.25
7844,2024-02-29,14:59:00,46050.55,46063.50,46022.30,46063.50
7845,2024-02-29,15:00:00,46068.95,46084.90,45977.25,45980.25
7846,2024-02-29,15:01:00,45984.95,46009.85,45977.30,45982.15
7847,2024-02-29,15:02:00,45978.20,45984.00,45933.15,45978.65
7848,2024-02-29,15:03:00,45980.45,46034.25,45974.25,45994.55
7849,2024-02-29,15:04:00,45991.50,45993.90,45964.75,45978.05
7850,2024-02-29,15:05:00,45977.50,45980.95,45947.45,45972.95
7851,2024-02-29,15:06:00,45969.95,46041.45,45967.65,46041.00
7852,2024-02-29,15:07:00,46037.35,46043.65,46012.35,46033.00
7853,2024-02-29,15:08:00,46034.75,46061.40,46034.75,46039.80
7854,2024-02-29,15:09:00,46044.05,46067.45,46036.50,46067.05
7855,2024-02-29,15:10:00,46065.90,46095.20,46065.90,46095.20
7856,2024-02-29,15:11:00,46090.65,46127.10,46090.65,46117.25
7857,2024-02-29,15:12:00,46115.75,46124.80,46105.90,46119.85
7858,2024-02-29,15:13:00,46119.85,46137.45,46119.25,46119.25
7859,2024-02-29,15:14:00,46115.55,46164.50,46114.60,46155.05
7860,2024-02-29,15:15:00,46152.55,46202.10,46146.60,46197.20
7861,2024-02-29,15:16:00,46195.55,46221.50,46195.55,46208.00
7862,2024-02-29,15:17:00,46205.70,46207.80,46144.70,46155.55
7863,2024-02-29,15:18:00,46147.15,46166.60,46146.35,46162.20
7864,2024-02-29,15:19:00,46164.60,46198.80,46164.60,46195.25
7865,2024-02-29,15:20:00,46193.45,46235.65,46193.45,46235.65
7866,2024-02-29,15:21:00,46234.05,46247.15,46233.70,46242.00
7867,2024-02-29,15:22:00,46240.25,46258.25,46240.25,46256.30
7868,2024-02-29,15:23:00,46255.65,46275.20,46255.20,46269.50
7869,2024-02-29,15:24:00,46267.05,46282.90,46265.20,46282.90
7870,2024-02-29,15:25:00,46286.55,46297.95,46280.55,46291.50
7871,2024-02-29,15:26:00,46293.50,46312.40,46287.85,46310.15
7872,2024-02-29,15:27:00,46310.75,46322.60,46283.45,46312.85
7873,2024-02-29,15:28:00,46300.80,46302.90,46247.20,46274.70
7874,2024-02-29,15:29:00,46272.85,46286.20,46246.70,46277.00
7875,2024-03-01,09:15:00,46218.00,46509.70,46218.00,46488.50
7876,2024-03-01,09:16:00,46488.95,46504.10,46474.60,46495.20
7877,2024-03-01,09:17:00,46495.45,46518.30,46492.80,46501.00
7878,2024-03-01,09:18:00,46498.05,46524.80,46484.25,46487.95
7879,2024-03-01,09:19:00,46488.25,46514.45,46488.25,46506.95
7880,2024-03-01,09:20:00,46505.75,46510.40,46489.25,46507.65
7881,2024-03-01,09:21:00,46507.40,46513.90,46479.35,46482.10
7882,2024-03-01,09:22:00,46485.15,46536.00,46480.30,46529.70
7883,2024-03-01,09:23:00,46532.55,46536.50,46483.15,46485.00
7884,2024-03-01,09:24:00,46489.65,46490.50,46476.40,46480.55
7885,2024-03-01,09:25:00,46478.75,46523.90,46462.70,46523.90
7886,2024-03-01,09:26:00,46517.45,46520.40,46503.35,46503.35
7887,2024-03-01,09:27:00,46501.45,46515.45,46501.45,46509.25
7888,2024-03-01,09:28:00,46505.90,46531.90,46505.90,46518.05
7889,2024-03-01,09:29:00,46517.35,46517.35,46468.65,46478.00
7890,2024-03-01,09:30:00,46479.10,46510.00,46474.45,46505.35
7891,2024-03-01,09:31:00,46505.60,46505.60,46479.05,46492.50
7892,2024-03-01,09:32:00,46491.10,46515.25,46488.20,46503.10
7893,2024-03-01,09:33:00,46503.10,46512.90,46489.35,46512.90
7894,2024-03-01,09:34:00,46511.20,46548.25,46500.30,46504.30
7895,2024-03-01,09:35:00,46502.20,46533.25,46493.30,46523.85
7896,2024-03-01,09:36:00,46523.75,46523.75,46508.80,46517.05
7897,2024-03-01,09:37:00,46511.85,46519.95,46504.60,46508.30
7898,2024-03-01,09:38:00,46509.30,46511.90,46487.00,46490.30
7899,2024-03-01,09:39:00,46492.20,46518.65,46485.95,46517.80
7900,2024-03-01,09:40:00,46517.45,46527.85,46500.85,46502.95
7901,2024-03-01,09:41:00,46504.70,46521.05,46500.40,46518.85
7902,2024-03-01,09:42:00,46516.70,46531.45,46515.45,46531.35
7903,2024-03-01,09:43:00,46532.15,46602.15,46530.95,46595.20
7904,2024-03-01,09:44:00,46592.95,46597.75,46578.85,46583.25
7905,2024-03-01,09:45:00,46580.25,46611.75,46580.25,46600.15
7906,2024-03-01,09:46:00,46592.30,46602.15,46526.70,46534.60
7907,2024-03-01,09:47:00,46536.45,46566.00,46531.95,46552.75
7908,2024-03-01,09:48:00,46554.10,46566.40,46542.35,46556.70
7909,2024-03-01,09:49:00,46550.85,46602.60,46534.85,46601.65
7910,2024-03-01,09:50:00,46598.45,46609.60,46563.30,46563.30
7911,2024-03-01,09:51:00,46566.25,46597.50,46565.45,46581.35
7912,2024-03-01,09:52:00,46581.00,46595.55,46575.65,46579.05
7913,2024-03-01,09:53:00,46581.10,46597.55,46579.55,46585.10
7914,2024-03-01,09:54:00,46587.45,46598.90,46587.10,46592.25
7915,2024-03-01,09:55:00,46595.90,46595.90,46559.90,46559.90
7916,2024-03-01,09:56:00,46558.00,46569.60,46546.75,46551.60
7917,2024-03-01,09:57:00,46553.65,46563.55,46550.65,46558.45
7918,2024-03-01,09:58:00,46557.30,46574.80,46555.90,46571.25
7919,2024-03-01,09:59:00,46565.30,46594.85,46565.30,46578.70
7920,2024-03-01,10:00:00,46580.60,46592.60,46554.20,46558.15
7921,2024-03-01,10:01:00,46558.15,46580.55,46558.15,46575.85
7922,2024-03-01,10:02:00,46579.05,46587.00,46567.55,46567.55
7923,2024-03-01,10:03:00,46573.05,46578.95,46565.40,46566.60
7924,2024-03-01,10:04:00,46565.15,46569.75,46546.35,46546.90
7925,2024-03-01,10:05:00,46548.60,46557.35,46542.00,46557.35
7926,2024-03-01,10:06:00,46557.55,46575.65,46555.50,46561.70
7927,2024-03-01,10:07:00,46559.95,46568.15,46558.00,46566.05
7928,2024-03-01,10:08:00,46569.50,46572.25,46548.85,46551.85
7929,2024-03-01,10:09:00,46548.00,46623.45,46544.70,46612.65
7930,2024-03-01,10:10:00,46606.85,46625.00,46579.15,46583.40
7931,2024-03-01,10:11:00,46580.40,46594.95,46580.40,46593.30
7932,2024-03-01,10:12:00,46594.00,46609.60,46584.65,46600.95
7933,2024-03-01,10:13:00,46598.45,46614.00,46597.70,46601.30
7934,2024-03-01,10:14:00,46602.15,46615.20,46601.50,46604.90
7935,2024-03-01,10:15:00,46599.90,46612.25,46577.25,46582.35
7936,2024-03-01,10:16:00,46582.65,46588.55,46569.25,46570.05
7937,2024-03-01,10:17:00,46572.95,46608.75,46571.50,46598.20
7938,2024-03-01,10:18:00,46596.90,46597.10,46584.55,46595.55
7939,2024-03-01,10:19:00,46596.45,46615.15,46579.85,46580.10
7940,2024-03-01,10:20:00,46580.55,46590.10,46574.15,46587.50
7941,2024-03-01,10:21:00,46586.55,46601.60,46586.55,46588.85
7942,2024-03-01,10:22:00,46591.50,46616.65,46590.95,46607.40
7943,2024-03-01,10:23:00,46605.60,46621.85,46604.20,46618.40
7944,2024-03-01,10:24:00,46616.45,46632.40,46606.35,46614.80
7945,2024-03-01,10:25:00,46615.20,46627.85,46612.80,46615.35
7946,2024-03-01,10:26:00,46611.85,46625.10,46611.85,46623.45
7947,2024-03-01,10:27:00,46620.05,46624.25,46612.05,46621.05
7948,2024-03-01,10:28:00,46623.50,46629.10,46619.40,46622.55
7949,2024-03-01,10:29:00,46618.95,46621.75,46601.30,46613.45
7950,2024-03-01,10:30:00,46605.45,46615.40,46591.25,46609.90
7951,2024-03-01,10:31:00,46608.60,46619.30,46603.85,46616.50
7952,2024-03-01,10:32:00,46614.90,46627.00,46612.60,46615.85
7953,2024-03-01,10:33:00,46616.60,46629.60,46606.40,46629.40
7954,2024-03-01,10:34:00,46629.65,46629.95,46598.60,46613.85
7955,2024-03-01,10:35:00,46614.10,46627.60,46614.10,46624.95
7956,2024-03-01,10:36:00,46623.80,46634.10,46621.45,46630.40
7957,2024-03-01,10:37:00,46628.05,46639.70,46615.30,46617.50
7958,2024-03-01,10:38:00,46618.40,46629.80,46613.30,46623.45
7959,2024-03-01,10:39:00,46620.00,46633.85,46612.05,46630.20
7960,2024-03-01,10:40:00,46631.30,46661.30,46627.35,46652.40
7961,2024-03-01,10:41:00,46652.50,46654.00,46613.40,46619.20
7962,2024-03-01,10:42:00,46619.85,46636.75,46614.10,46621.50
7963,2024-03-01,10:43:00,46620.25,46626.95,46610.20,46621.95
7964,2024-03-01,10:44:00,46621.70,46634.75,46621.70,46627.00
7965,2024-03-01,10:45:00,46621.70,46628.90,46617.45,46624.45
7966,2024-03-01,10:46:00,46620.15,46632.90,46620.15,46628.40
7967,2024-03-01,10:47:00,46628.55,46642.90,46624.65,46633.40
7968,2024-03-01,10:48:00,46624.65,46633.70,46620.35,46626.00
7969,2024-03-01,10:49:00,46626.15,46637.80,46621.65,46625.10
7970,2024-03-01,10:50:00,46624.65,46641.15,46624.65,46635.25
7971,2024-03-01,10:51:00,46632.10,46635.75,46622.10,46625.50
7972,2024-03-01,10:52:00,46626.40,46631.75,46619.05,46629.05
7973,2024-03-01,10:53:00,46629.55,46669.15,46627.60,46648.15
7974,2024-03-01,10:54:00,46651.05,46664.30,46641.00,46656.25
7975,2024-03-01,10:55:00,46656.50,46667.95,46653.70,46656.10
7976,2024-03-01,10:56:00,46656.00,46659.05,46649.00,46651.45
7977,2024-03-01,10:57:00,46651.80,46662.35,46648.10,46650.55
7978,2024-03-01,10:58:00,46651.65,46654.55,46633.80,46635.85
7979,2024-03-01,10:59:00,46634.85,46638.05,46592.90,46594.00
7980,2024-03-01,11:00:00,46594.35,46622.35,46594.35,46620.00
7981,2024-03-01,11:01:00,46617.80,46628.20,46615.05,46618.65
7982,2024-03-01,11:02:00,46616.95,46640.00,46616.95,46626.80
7983,2024-03-01,11:03:00,46625.30,46639.05,46624.30,46636.40
7984,2024-03-01,11:04:00,46635.10,46648.15,46627.45,46643.35
7985,2024-03-01,11:05:00,46642.65,46646.70,46637.95,46641.35
7986,2024-03-01,11:06:00,46636.35,46646.65,46636.30,46642.65
7987,2024-03-01,11:07:00,46642.20,46657.25,46642.20,46651.85
7988,2024-03-01,11:08:00,46653.90,46660.70,46652.80,46658.35
7989,2024-03-01,11:09:00,46655.75,46681.45,46655.75,46678.25
7990,2024-03-01,11:10:00,46677.50,46724.30,46677.50,46712.70
7991,2024-03-01,11:11:00,46711.85,46724.40,46695.55,46702.20
7992,2024-03-01,11:12:00,46701.45,46718.50,46701.45,46717.80
7993,2024-03-01,11:13:00,46721.95,46726.60,46708.40,46709.65
7994,2024-03-01,11:14:00,46708.00,46712.85,46677.65,46685.45
7995,2024-03-01,11:15:00,46685.55,46710.45,46685.55,46702.15
7996,2024-03-01,11:16:00,46704.50,46710.30,46699.30,46706.20
7997,2024-03-01,11:17:00,46706.25,46723.75,46706.25,46715.65
7998,2024-03-01,11:18:00,46711.05,46729.10,46711.05,46723.15
7999,2024-03-01,11:19:00,46723.60,46741.40,46721.20,46740.65
8000,2024-03-01,11:20:00,46737.95,46755.80,46733.20,46737.75
8001,2024-03-01,11:21:00,46735.15,46756.45,46735.15,46756.45
8002,2024-03-01,11:22:00,46752.75,46799.60,46752.75,46779.75
8003,2024-03-01,11:23:00,46774.45,46781.60,46766.70,46774.15
8004,2024-03-01,11:24:00,46775.50,46812.25,46775.50,46804.95
8005,2024-03-01,11:25:00,46803.25,46835.25,46802.95,46825.45
8006,2024-03-01,11:26:00,46826.65,46826.75,46793.90,46803.75
8007,2024-03-01,11:27:00,46804.25,46820.25,46804.10,46814.20
8008,2024-03-01,11:28:00,46815.55,46853.40,46811.00,46853.40
8009,2024-03-01,11:29:00,46846.95,46870.95,46845.25,46862.85
8010,2024-03-01,11:30:00,46862.10,46883.75,46848.35,46852.30
8011,2024-03-01,11:31:00,46852.45,46860.55,46840.80,46841.75
8012,2024-03-01,11:32:00,46841.55,46851.30,46833.75,46846.70
8013,2024-03-01,11:33:00,46845.65,46853.45,46843.75,46846.75
8014,2024-03-01,11:34:00,46847.30,46848.65,46828.75,46846.20
8015,2024-03-01,11:35:00,46841.85,46849.05,46841.80,46846.85
8016,2024-03-01,11:36:00,46847.65,46863.20,46846.80,46852.50
8017,2024-03-01,11:37:00,46851.15,46933.95,46850.05,46933.95
8018,2024-03-01,11:38:00,46937.50,46969.55,46931.85,46948.35
8019,2024-03-01,11:39:00,46941.70,46953.50,46920.90,46927.35
8020,2024-03-01,11:40:00,46928.50,46941.45,46911.55,46913.45
8021,2024-03-01,11:41:00,46907.85,46911.20,46877.85,46887.65
